zipcode,AGENCY,APPLIANCE,Adopt-A-Basket,Advocate - Other,Advocate - RPIE,Advocate-Business Tax,Advocate-Co-opCondo Abatement,Advocate-Commercial Exemptions,Advocate-Personal Exemptions,Advocate-Prop Refunds/Credits,Advocate-Property Value,Advocate-SCRIE/DRIE,Advocate-UBT,Air Quality,Alzheimer's Care,Animal Abuse,Animal Facility - No Permit,Animal in a Park,Asbestos,Asbestos/Garbage Nuisance,BEST/Site Safety,Beach/Pool/Sauna Complaint,Bereavement Support Group,Bike Rack Condition,Bike/Roller/Skate Chronic,Blocked Driveway,Boilers,Bottled Water,Bridge Condition,Broken Muni Meter,Broken Parking Meter,Building Condition,Building/Use,Bus Stop Shelter Placement,Calorie Labeling,Case Management Agency Complaint,City Vehicle Placard Complaint,Collection Truck Noise,Construction,Consumer Complaint,Cranes and Derricks,Curb Condition,DOF Parking - Request Copy,DOF Parking - Tax Exemption,DOF Property - City Rebate,DOF Property - Owner Issue,DOF Property - Payment Issue,DOF Property - Property Value,DOF Property - RPIE Issue,DOF Property - Reduction Issue,DOF Property - Request Copy,DOF Property - Update Account,DOOR/WINDOW,DPR Internal,DRIE,Damaged Tree,Day Care,Dead Tree,Dead/Dying Tree,Derelict Bicycle,Derelict Vehicle,Derelict Vehicles,Dirty Conditions,Disorderly Youth,Drinking,Drinking Water,EAP Inspection - F59,ELECTRIC,ELEVATOR,Elder Abuse,Electrical,Elevator,Emergency Response Team (ERT),FLOORING/STAIRS,Fire Alarm - Addition,Fire Alarm - Modification,Fire Alarm - New System,Fire Alarm - Reinspection,Fire Alarm - Replacement,Fire Safety Director - F58,Food Establishment,Food Poisoning,For Hire Vehicle Complaint,For Hire Vehicle Report,Forensic Engineering,Found Property,GENERAL,Gas Station Discharge Lines,General Construction/Plumbing,Graffiti,HEAT/HOT WATER,HEATING,Harboring Bees/Wasps,Hazardous Materials,Hazmat Storage/Use,Healthcare Facilities,Highway Condition,Highway Sign - Damaged,Home Care Provider Complaint,Home Delivered Meal - Missed Delivery,Home Delivered Meal Complaint,Homeless Encampment,Homeless Person Assistance,Housing - Low Income Senior,Housing Options,Illegal Animal Kept as Pet,Illegal Animal Sold,Illegal Fireworks,Illegal Parking,Illegal Tree Damage,Indoor Air Quality,Indoor Sewage,Industrial Waste,Interior Demo,Investigations and Discipline (IAD),LEAD,Laboratory,Lead,Legal Services Provider Complaint,Lifeguard,LinkNYC,Literature Request,Litter Basket / Request,Maintenance or Facility,Miscellaneous Categories,Missed Collection (All Materials),Mold,Mosquitoes,Municipal Parking Facility,NONCONST,NORC Complaint,New Tree Request,Noise,Noise - Commercial,Noise - Helicopter,Noise - House of Worship,Noise - Park,Noise - Residential,Noise - Street/Sidewalk,Noise - Vehicle,Non-Emergency Police Matter,Non-Residential Heat,OEM Disabled Vehicle,OUTSIDE BUILDING,Open Flame Permit,Other Enforcement,Overflowing Litter Baskets,Overflowing Recycling Baskets,Overgrown Tree/Branches,PAINT/PLASTER,PLUMBING,Panhandling,Plant,Plumbing,Poison Ivy,Posting Advertisement,Public Assembly,Public Assembly - Temporary,Public Payphone Complaint,Public Toilet,Radioactive Material,Rangehood,Recycling Enforcement,Request Xmas Tree Collection,Rodent,Root/Sewer/Sidewalk Condition,SAFETY,SCRIE,SRDE,Sanitation Condition,Scaffold Safety,School Maintenance,Senior Center Complaint,Sewer,Sidewalk Condition,Smoking,Snow,Special Enforcement,Special Natural Area District (SNAD),Special Projects Inspection Team (SPIT),Sprinkler - Mechanical,Squeegee,Stalled Sites,Standing Water,Standpipe - Mechanical,Street Condition,Street Light Condition,Street Sign - Damaged,Street Sign - Dangling,Street Sign - Missing,Sweeping/Inadequate,Sweeping/Missed,Tanning,Tattooing,Taxi Complaint,Taxi Report,Taxpayer Advocate Inquiry,Traffic,Traffic Signal Condition,Trans Fat,Transportation Provider Complaint,Trapping Pigeon,UNSANITARY CONDITION,Unleashed Dog,Unsanitary Animal Facility,Unsanitary Animal Pvt Property,Unsanitary Pigeon Condition,Urinating in Public,VACANT APARTMENT,Vacant Lot,Vending,Violation of Park Rules,WATER LEAK,Water Conservation,Water Quality,Water System,Window Guard,X-Ray Machine/Equipment,price
11010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440937.5
10473,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,78.0,0.0,8.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,586.0,19.0,0.0,0.0,3.0,0.0,0.0,150.0,0.0,0.0,1.0,0.0,0.0,0.0,107.0,0.0,13.0,0.0,0.0,0.0,5.0,22.0,1.0,0.0,29.0,23.0,18.0,109.0,3.0,2.0,70.0,1.0,1.0,19.0,1.0,217.0,249.0,147.0,4.0,3.0,2.0,0.0,116.0,2.0,4.0,15.0,129.0,1.0,57.0,0.0,0.0,1.0,1.0,0.0,0.0,32.0,12.0,18.0,3.0,0.0,0.0,56.0,0.0,88.0,22.0,576.0,0.0,5.0,7.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,3.0,10.0,56.0,16.0,7.0,0.0,1.0,360.0,6.0,14.0,10.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,7.0,54.0,0.0,68.0,0.0,9.0,0.0,0.0,0.0,31.0,90.0,22.0,0.0,0.0,99.0,1088.0,164.0,138.0,50.0,4.0,0.0,1.0,0.0,15.0,3.0,0.0,47.0,175.0,219.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,31.0,26.0,44.0,0.0,132.0,1.0,19.0,4.0,187.0,13.0,2.0,13.0,16.0,0.0,3.0,0.0,0.0,0.0,53.0,0.0,437.0,656.0,19.0,3.0,29.0,1.0,3.0,0.0,0.0,29.0,2.0,0.0,15.0,110.0,0.0,1.0,0.0,294.0,3.0,0.0,21.0,3.0,0.0,0.0,13.0,4.0,10.0,106.0,32.0,10.0,267.0,0.0,0.0,323975.0
11418,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,34.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,921.0,3.0,0.0,0.0,17.0,1.0,0.0,435.0,1.0,0.0,2.0,1.0,0.0,0.0,80.0,0.0,86.0,0.0,0.0,0.0,7.0,15.0,1.0,1.0,23.0,30.0,34.0,98.0,0.0,0.0,145.0,2.0,11.0,58.0,2.0,221.0,223.0,200.0,3.0,8.0,0.0,0.0,79.0,0.0,0.0,12.0,10.0,0.0,45.0,3.0,1.0,1.0,0.0,0.0,0.0,33.0,6.0,8.0,0.0,0.0,0.0,56.0,0.0,132.0,53.0,243.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,40.0,22.0,9.0,0.0,0.0,4.0,741.0,20.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,110.0,6.0,3.0,0.0,0.0,0.0,145.0,96.0,173.0,5.0,0.0,2.0,782.0,101.0,79.0,32.0,5.0,1.0,6.0,0.0,33.0,7.0,1.0,89.0,140.0,105.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,40.0,54.0,14.0,0.0,228.0,0.0,6.0,0.0,152.0,24.0,3.0,36.0,21.0,0.0,9.0,0.0,0.0,0.0,20.0,0.0,577.0,279.0,66.0,10.0,54.0,2.0,2.0,0.0,0.0,14.0,2.0,0.0,15.0,110.0,0.0,0.0,0.0,278.0,1.0,2.0,4.0,7.0,0.0,0.0,4.0,25.0,0.0,68.0,23.0,0.0,269.0,0.0,0.0,468125.0
10033,0.0,118.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,1.0,32.0,0.0,32.0,21.0,0.0,2.0,0.0,0.0,0.0,1.0,119.0,5.0,0.0,0.0,248.0,15.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,1.0,12.0,0.0,14.0,0.0,0.0,3.0,0.0,0.0,26.0,6.0,0.0,463.0,23.0,3.0,32.0,6.0,0.0,8.0,2.0,15.0,9.0,108.0,1.0,25.0,3.0,0.0,280.0,16.0,3.0,16.0,150.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,25.0,3.0,0.0,1.0,314.0,0.0,94.0,76.0,2351.0,3.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0,49.0,48.0,8.0,0.0,1.0,1.0,429.0,17.0,38.0,4.0,3.0,0.0,2.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,16.0,204.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,139.0,300.0,626.0,18.0,11.0,32.0,1807.0,1277.0,340.0,31.0,6.0,0.0,5.0,0.0,42.0,8.0,1.0,10.0,831.0,614.0,2.0,0.0,35.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,182.0,1.0,67.0,118.0,0.0,57.0,1.0,18.0,3.0,60.0,23.0,10.0,16.0,2.0,0.0,6.0,0.0,0.0,0.0,45.0,0.0,290.0,20.0,14.0,8.0,15.0,0.0,1.0,0.0,0.0,50.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,814.0,2.0,0.0,9.0,8.0,2.0,0.0,2.0,58.0,34.0,373.0,11.0,12.0,1520.0,0.0,0.0,530300.0
11747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534287.5
12550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171262.5
92562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382962.5
11235,0.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,3.0,84.0,0.0,40.0,9.0,0.0,7.0,12.0,0.0,0.0,3.0,1372.0,23.0,1.0,0.0,189.0,11.0,0.0,368.0,2.0,0.0,0.0,3.0,1.0,0.0,159.0,1.0,19.0,0.0,0.0,0.0,31.0,31.0,4.0,3.0,164.0,73.0,76.0,177.0,52.0,4.0,201.0,5.0,21.0,121.0,3.0,448.0,224.0,331.0,1.0,10.0,2.0,0.0,175.0,14.0,13.0,44.0,136.0,0.0,121.0,0.0,0.0,6.0,4.0,0.0,11.0,92.0,37.0,47.0,2.0,0.0,0.0,105.0,0.0,382.0,141.0,1305.0,0.0,3.0,25.0,0.0,0.0,37.0,0.0,1.0,4.0,3.0,52.0,57.0,43.0,10.0,3.0,0.0,3.0,1048.0,33.0,43.0,5.0,12.0,0.0,13.0,0.0,0.0,58.0,0.0,0.0,0.0,2.0,39.0,230.0,0.0,81.0,3.0,8.0,8.0,0.0,0.0,1062.0,368.0,199.0,1.0,9.0,18.0,1121.0,142.0,136.0,60.0,4.0,0.0,10.0,0.0,76.0,6.0,0.0,125.0,347.0,199.0,2.0,108.0,57.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,207.0,121.0,84.0,121.0,0.0,283.0,1.0,11.0,1.0,423.0,57.0,16.0,40.0,24.0,0.0,41.0,0.0,0.0,0.0,29.0,0.0,842.0,362.0,54.0,22.0,53.0,1.0,3.0,0.0,0.0,28.0,3.0,0.0,18.0,193.0,0.0,0.0,0.0,554.0,4.0,1.0,20.0,12.0,6.0,0.0,17.0,21.0,42.0,216.0,21.0,8.0,372.0,5.0,0.0,450066.666667
11221,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,2.0,125.0,0.0,6.0,18.0,0.0,13.0,0.0,0.0,0.0,0.0,1129.0,19.0,0.0,0.0,4.0,1.0,0.0,317.0,0.0,0.0,0.0,3.0,0.0,0.0,46.0,0.0,16.0,0.0,0.0,0.0,5.0,31.0,4.0,2.0,39.0,41.0,34.0,461.0,2.0,5.0,156.0,7.0,4.0,62.0,2.0,123.0,179.0,447.0,1.0,7.0,2.0,0.0,389.0,2.0,7.0,46.0,55.0,0.0,330.0,1.0,0.0,1.0,5.0,0.0,0.0,62.0,16.0,21.0,0.0,0.0,0.0,399.0,0.0,573.0,273.0,1816.0,2.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,37.0,86.0,19.0,4.0,0.0,2.0,605.0,12.0,41.0,23.0,10.0,0.0,3.0,0.0,0.0,105.0,0.0,0.0,0.0,2.0,37.0,65.0,0.0,176.0,0.0,8.0,0.0,0.0,0.0,369.0,496.0,666.0,4.0,7.0,33.0,3111.0,765.0,333.0,28.0,4.0,0.0,14.0,0.0,67.0,0.0,0.0,139.0,671.0,640.0,0.0,0.0,69.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,788.0,75.0,133.0,18.0,0.0,384.0,3.0,8.0,2.0,204.0,48.0,6.0,78.0,26.0,1.0,22.0,1.0,0.0,0.0,50.0,0.0,496.0,518.0,23.0,8.0,24.0,2.0,2.0,0.0,1.0,75.0,8.0,1.0,11.0,198.0,0.0,0.0,0.0,1024.0,5.0,0.0,24.0,4.0,6.0,0.0,36.0,1.0,3.0,509.0,43.0,13.0,658.0,0.0,0.0,913762.5
10471,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,5.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,133.0,3.0,0.0,0.0,51.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,41.0,13.0,17.0,22.0,3.0,0.0,98.0,0.0,2.0,50.0,1.0,151.0,31.0,43.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,8.0,16.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,4.0,2.0,0.0,0.0,20.0,0.0,51.0,10.0,283.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,54.0,12.0,1.0,1.0,0.0,0.0,240.0,12.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,1.0,0.0,0.0,3.0,83.0,0.0,55.0,3.0,0.0,0.0,0.0,0.0,39.0,98.0,68.0,1.0,0.0,11.0,374.0,42.0,17.0,11.0,3.0,0.0,1.0,0.0,5.0,0.0,4.0,48.0,43.0,47.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,16.0,11.0,29.0,0.0,58.0,0.0,0.0,0.0,81.0,6.0,1.0,8.0,36.0,10.0,5.0,0.0,0.0,0.0,19.0,0.0,643.0,79.0,25.0,9.0,11.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,85.0,2.0,0.0,2.0,7.0,0.0,0.0,3.0,1.0,5.0,28.0,7.0,1.0,122.0,0.0,0.0,711466.666667
11692,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,47.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,1.0,0.0,0.0,31.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0,23.0,9.0,11.0,57.0,17.0,0.0,9.0,2.0,1.0,9.0,0.0,38.0,2.0,47.0,0.0,1.0,0.0,0.0,57.0,0.0,2.0,3.0,35.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,22.0,0.0,18.0,1.0,173.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,22.0,4.0,0.0,0.0,1.0,114.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,58.0,0.0,39.0,1.0,54.0,0.0,0.0,0.0,34.0,18.0,3.0,0.0,7.0,5.0,485.0,35.0,21.0,8.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,13.0,101.0,93.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,38.0,1.0,5.0,1.0,0.0,44.0,1.0,5.0,0.0,161.0,8.0,1.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,18.0,0.0,172.0,208.0,16.0,2.0,21.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,64.0,0.0,0.0,0.0,189.0,1.0,0.0,6.0,2.0,0.0,0.0,21.0,0.0,11.0,28.0,22.0,3.0,133.0,0.0,0.0,301337.5
10004,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,36.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,52.0,0.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,1.0,29.0,2.0,1.0,2.0,14.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,8.0,0.0,1.0,0.0,22.0,1.0,1.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,32.0,20.0,12.0,2.0,0.0,3.0,3.0,0.0,14.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,7.0,233.0,2.0,0.0,1.0,1.0,0.0,123.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,18.0,4.0,0.0,16.0,31.0,125.0,11.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,25.0,20.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,151.0,47.0,20.0,6.0,14.0,0.0,0.0,0.0,0.0,87.0,16.0,0.0,22.0,62.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,99.0,27.0,1.0,1.0,1.0,45.0,0.0,0.0,1331975.0
11228,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,0.0,6.0,7.0,0.0,2.0,0.0,0.0,0.0,1.0,584.0,4.0,0.0,0.0,35.0,1.0,0.0,382.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,0.0,17.0,0.0,0.0,0.0,7.0,27.0,0.0,2.0,47.0,39.0,50.0,46.0,0.0,0.0,206.0,1.0,5.0,75.0,4.0,75.0,72.0,125.0,0.0,1.0,0.0,0.0,20.0,0.0,2.0,8.0,2.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,8.0,7.0,0.0,0.0,0.0,37.0,0.0,225.0,40.0,115.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,10.0,2.0,3.0,0.0,5.0,1237.0,20.0,4.0,2.0,5.0,0.0,16.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,15.0,64.0,0.0,124.0,2.0,4.0,0.0,0.0,0.0,126.0,117.0,17.0,2.0,5.0,19.0,279.0,48.0,33.0,33.0,0.0,0.0,1.0,0.0,18.0,3.0,0.0,133.0,23.0,41.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,62.0,80.0,25.0,14.0,0.0,140.0,0.0,13.0,3.0,138.0,40.0,3.0,23.0,6.0,0.0,13.0,0.0,0.0,0.0,22.0,0.0,450.0,205.0,33.0,5.0,5.0,2.0,5.0,0.0,0.0,12.0,0.0,0.0,408.0,171.0,0.0,0.0,0.0,66.0,3.0,0.0,6.0,2.0,4.0,0.0,9.0,2.0,3.0,5.0,11.0,1.0,211.0,1.0,0.0,830500.0
